,req_t,depart_t,travel_t,arr_t,parking_t,lea_t,charge_label,char_t,req_interval,depart_interval,lea_interval,arr_interval,dest,waiting_time,time_label
603,2022-02-17 08:52:38,2022-02-17 09:07:38,6,2022-02-17 09:13:38,127.4,2022-02-17 11:21:02,0,,39,40,49,41,1,1.1,1.0
604,2022-02-17 08:52:40,2022-02-17 09:07:40,14,2022-02-17 09:21:40,211.85,2022-02-17 12:53:31,0,,39,40,55,41,3,1.0666666666666669,2.0
605,2022-02-17 08:53:21,2022-02-17 09:08:21,23,2022-02-17 09:31:21,616.45,2022-02-18 19:47:48,0,,39,40,179,42,2,0.3833333333333333,3.0
606,2022-02-17 08:53:22,2022-02-17 09:08:22,34,2022-02-17 09:42:22,56.11666666666667,2022-02-18 10:38:29,0,,39,40,142,43,2,0.3666666666666666,0.0
607,2022-02-17 08:54:08,2022-02-17 09:09:08,59,2022-02-17 10:08:08,170.63333333333333,2022-02-18 12:58:46,0,,40,41,152,44,1,14.6,1.0
608,2022-02-17 08:54:08,2022-02-17 09:09:08,48,2022-02-17 09:57:08,109.13333333333334,2022-02-17 11:46:16,0,,40,41,51,44,1,14.6,1.0
609,2022-02-17 08:54:20,2022-02-17 09:09:20,45,2022-02-17 09:54:20,316.8666666666667,2022-02-17 15:11:12,0,,40,41,65,44,2,14.4,2.0
610,2022-02-17 08:54:33,2022-02-17 09:09:33,46,2022-02-17 09:55:33,105.6,2022-02-18 11:41:09,0,,40,41,147,44,2,14.183333333333334,1.0
611,2022-02-17 08:56:07,2022-02-17 09:11:07,47,2022-02-17 09:58:07,212.8,2022-02-17 13:30:55,0,,40,41,58,44,1,12.616666666666667,2.0
612,2022-02-17 08:56:39,2022-02-17 09:11:39,6,2022-02-17 09:17:39,30.616666666666667,2022-02-17 09:48:16,0,,40,41,43,41,3,12.083333333333334,0.0
613,2022-02-17 08:56:43,2022-02-17 09:11:43,28,2022-02-17 09:39:43,503.73333333333335,2022-02-17 18:03:27,0,,40,41,76,43,3,12.016666666666667,2.0
614,2022-02-17 08:56:55,2022-02-17 09:11:55,66,2022-02-17 10:17:55,31.116666666666667,2022-02-17 10:49:02,0,,40,41,47,45,1,11.816666666666666,0.0
615,2022-02-17 08:57:29,2022-02-17 09:12:29,17,2022-02-17 09:29:29,45.45,2022-02-17 10:14:56,0,,40,41,45,42,3,11.25,0.0
616,2022-02-17 08:57:29,2022-02-17 09:12:29,32,2022-02-17 09:44:29,127.73333333333332,2022-02-18 11:52:13,0,,40,41,147,43,3,11.25,1.0
617,2022-02-17 08:57:33,2022-02-17 09:12:33,42,2022-02-17 09:54:33,767.7,2022-02-18 22:42:15,0,,40,41,191,44,1,11.183333333333334,3.0
618,2022-02-17 08:57:39,2022-02-17 09:12:39,19,2022-02-17 09:31:39,310.76666666666665,2022-02-17 14:42:25,0,,40,41,63,42,2,11.083333333333334,2.0
619,2022-02-17 08:57:52,2022-02-17 09:12:52,72,2022-02-17 10:24:52,148.15,2022-02-17 12:53:01,0,,40,41,55,46,2,10.866666666666667,1.0
620,2022-02-17 08:58:00,2022-02-17 09:13:00,62,2022-02-17 10:15:00,50.93333333333333,2022-02-17 11:05:56,0,,40,41,48,45,2,10.733333333333333,0.0
621,2022-02-17 08:58:13,2022-02-17 09:13:13,11,2022-02-17 09:24:13,503.06666666666666,2022-02-17 17:47:17,0,,40,41,75,42,2,10.516666666666667,2.0
622,2022-02-17 08:58:14,2022-02-17 09:13:14,36,2022-02-17 09:49:14,264.5833333333333,2022-02-18 14:13:49,0,,40,41,157,43,2,10.5,2.0
623,2022-02-17 08:58:29,2022-02-17 09:13:29,25,2022-02-17 09:38:29,74.28333333333333,2022-02-18 10:52:46,0,,40,41,143,42,2,10.25,1.0
624,2022-02-17 08:58:34,2022-02-17 09:13:34,13,2022-02-17 09:26:34,555.1333333333333,2022-02-17 18:41:42,0,,40,41,79,42,1,10.166666666666666,2.0
625,2022-02-17 08:59:17,2022-02-17 09:14:17,120,2022-02-17 11:14:17,251.16666666666663,2022-02-17 15:25:27,0,,40,41,66,49,3,9.45,2.0
626,2022-02-17 08:59:20,2022-02-17 09:14:20,44,2022-02-17 09:58:20,505.3666666666667,2022-02-17 18:23:42,0,,40,41,77,44,1,9.4,2.0
627,2022-02-17 08:59:29,2022-02-17 09:14:29,17,2022-02-17 09:31:29,306.06666666666666,2022-02-17 14:37:33,0,,40,41,62,42,3,9.25,2.0
628,2022-02-17 08:59:40,2022-02-17 09:14:40,23,2022-02-17 09:37:40,183.2,2022-02-18 12:40:52,0,,40,41,151,42,3,9.066666666666666,2.0
629,2022-02-17 08:59:45,2022-02-17 09:14:45,108,2022-02-17 11:02:45,337.78333333333336,2022-02-18 16:40:32,0,,40,41,167,48,2,8.983333333333333,2.0
630,2022-02-17 09:00:24,2022-02-17 09:15:24,31,2022-02-17 09:46:24,159.01666666666668,2022-02-17 12:25:25,0,,40,41,54,43,2,8.333333333333334,1.0
631,2022-02-17 09:01:32,2022-02-17 09:16:32,15,2022-02-17 09:31:32,461.2,2022-02-17 17:12:44,0,,40,41,73,42,3,7.2,2.0
632,2022-02-17 09:01:37,2022-02-17 09:16:37,30,2022-02-17 09:46:37,351.9833333333333,2022-02-18 15:38:36,0,,40,41,162,43,1,7.116666666666666,2.0
633,2022-02-17 09:02:02,2022-02-17 09:17:02,68,2022-02-17 10:25:02,401.6166666666667,2022-02-17 17:06:39,0,,40,41,72,46,2,6.7,2.0
634,2022-02-17 09:02:09,2022-02-17 09:17:09,7,2022-02-17 09:24:09,698.2166666666667,2022-02-18 21:02:22,0,,40,41,184,42,2,6.583333333333333,3.0
635,2022-02-17 09:02:12,2022-02-17 09:17:12,14,2022-02-17 09:31:12,527.2833333333333,2022-02-18 18:18:29,0,,40,41,173,42,3,6.533333333333333,2.0
636,2022-02-17 09:02:14,2022-02-17 09:17:14,30,2022-02-17 09:47:14,63.8,2022-02-17 10:51:02,0,,40,41,47,43,2,6.5,1.0
637,2022-02-17 09:02:22,2022-02-17 09:17:22,11,2022-02-17 09:28:22,157.48333333333332,2022-02-17 12:05:51,0,,40,41,52,42,3,6.366666666666666,1.0
638,2022-02-17 09:02:36,2022-02-17 09:17:36,35,2022-02-17 09:52:36,469.2,2022-02-17 17:41:48,0,,40,41,75,43,2,6.133333333333334,2.0
639,2022-02-17 09:02:54,2022-02-17 09:17:54,16,2022-02-17 09:33:54,398.9333333333333,2022-02-18 16:12:50,0,,40,41,165,42,2,5.833333333333333,2.0
640,2022-02-17 09:02:56,2022-02-17 09:17:56,45,2022-02-17 10:02:56,33.766666666666666,2022-02-17 10:36:42,0,,40,41,46,44,2,5.8,0.0
641,2022-02-17 09:03:24,2022-02-17 09:18:24,3,2022-02-17 09:21:24,118.16666666666669,2022-02-17 11:19:34,0,,40,41,49,41,1,5.333333333333333,1.0
642,2022-02-17 09:03:36,2022-02-17 09:18:36,29,2022-02-17 09:47:36,23.133333333333333,2022-02-18 10:10:44,0,,40,41,141,43,2,5.133333333333334,0.0
643,2022-02-17 09:03:47,2022-02-17 09:18:47,17,2022-02-17 09:35:47,11.833333333333334,2022-02-17 09:47:37,0,,40,41,43,42,2,4.95,0.0
644,2022-02-17 09:03:49,2022-02-17 09:18:49,8,2022-02-17 09:26:49,837.6333333333333,2022-02-17 23:24:27,0,,40,41,98,42,2,4.916666666666667,3.0
645,2022-02-17 09:04:05,2022-02-17 09:19:05,31,2022-02-17 09:50:05,559.3666666666667,2022-02-17 19:09:27,0,,40,41,81,43,2,4.65,2.0
646,2022-02-17 09:04:10,2022-02-17 09:19:10,5,2022-02-17 09:24:10,93.86666666666666,2022-02-17 10:58:02,0,,40,41,48,42,3,4.566666666666666,1.0
647,2022-02-17 09:04:12,2022-02-17 09:19:12,51,2022-02-17 10:10:12,9.166666666666666,2022-02-17 10:19:22,0,,40,41,45,45,3,4.533333333333333,0.0
648,2022-02-17 09:04:17,2022-02-17 09:19:17,37,2022-02-17 09:56:17,165.25,2022-02-17 12:41:32,0,,40,41,55,44,1,4.45,1.0
649,2022-02-17 09:04:21,2022-02-17 09:19:21,22,2022-02-17 09:41:21,259.4166666666667,2022-02-17 14:00:46,0,,40,41,60,43,3,4.383333333333334,2.0
650,2022-02-17 09:04:57,2022-02-17 09:19:57,14,2022-02-17 09:33:57,549.1,2022-02-18 18:43:03,0,,40,41,175,42,2,3.783333333333333,2.0
651,2022-02-17 09:05:06,2022-02-17 09:20:06,19,2022-02-17 09:39:06,60.46666666666667,2022-02-17 10:39:34,0,,40,41,47,43,2,3.633333333333333,1.0
652,2022-02-17 09:05:07,2022-02-17 09:20:07,59,2022-02-17 10:19:07,314.35,2022-02-17 15:33:28,0,,40,41,66,45,3,3.6166666666666663,2.0
653,2022-02-17 09:05:29,2022-02-17 09:20:29,13,2022-02-17 09:33:29,121.46666666666668,2022-02-18 11:34:57,0,,40,41,146,42,2,3.25,1.0
654,2022-02-17 09:05:36,2022-02-17 09:20:36,17,2022-02-17 09:37:36,208.7,2022-02-17 13:06:18,0,,40,41,56,42,2,3.1333333333333333,2.0
655,2022-02-17 09:07:30,2022-02-17 09:22:30,27,2022-02-17 09:49:30,735.4166666666666,2022-02-17 22:04:55,0,,40,41,92,43,1,1.2333333333333334,3.0
656,2022-02-17 09:07:50,2022-02-17 09:22:50,25,2022-02-17 09:47:50,10.966666666666669,2022-02-18 09:58:48,0,,40,41,140,43,1,0.9,0.0
657,2022-02-17 09:07:56,2022-02-17 09:22:56,37,2022-02-17 09:59:56,19.366666666666667,2022-02-17 10:19:18,0,,40,41,45,44,2,0.8,0.0
658,2022-02-17 09:08:08,2022-02-17 09:23:08,13,2022-02-17 09:36:08,252.53333333333333,2022-02-17 13:48:40,0,,40,41,59,42,2,0.6,2.0
659,2022-02-17 09:08:48,2022-02-17 09:23:48,2,2022-02-17 09:25:48,176.25,2022-02-17 12:22:03,0,,41,42,53,42,3,14.933333333333334,1.0
660,2022-02-17 09:08:57,2022-02-17 09:23:57,13,2022-02-17 09:36:57,37.85,2022-02-17 10:14:48,0,,41,42,45,42,1,14.783333333333331,0.0
661,2022-02-17 09:09:02,2022-02-17 09:24:02,34,2022-02-17 09:58:02,472.81666666666666,2022-02-17 17:50:51,0,,41,42,75,44,1,14.7,2.0
662,2022-02-17 09:09:57,2022-02-17 09:24:57,58,2022-02-17 10:22:57,340.06666666666666,2022-02-17 16:03:01,0,,41,42,68,45,3,13.783333333333331,2.0
663,2022-02-17 09:11:20,2022-02-17 09:26:20,28,2022-02-17 09:54:20,391.1333333333333,2022-02-17 16:25:28,0,,41,42,70,44,1,12.4,2.0
664,2022-02-17 09:11:27,2022-02-17 09:26:27,52,2022-02-17 10:18:27,180.11666666666667,2022-02-17 13:18:34,0,,41,42,57,45,1,12.283333333333331,2.0
665,2022-02-17 09:11:29,2022-02-17 09:26:29,12,2022-02-17 09:38:29,10.3,2022-02-18 09:48:47,0,,41,42,139,42,2,12.25,0.0
666,2022-02-17 09:11:50,2022-02-17 09:26:50,11,2022-02-17 09:37:50,195.16666666666663,2022-02-17 12:53:00,0,,41,42,55,42,3,11.9,2.0
667,2022-02-17 09:11:54,2022-02-17 09:26:54,4,2022-02-17 09:30:54,195.5,2022-02-17 12:46:24,0,,41,42,55,42,2,11.833333333333334,2.0
668,2022-02-17 09:12:23,2022-02-17 09:27:23,31,2022-02-17 09:58:23,12.516666666666667,2022-02-17 10:10:54,0,,41,42,45,44,1,11.35,0.0
669,2022-02-17 09:12:58,2022-02-17 09:27:58,12,2022-02-17 09:39:58,143.3,2022-02-17 12:03:16,0,,41,42,52,43,2,10.766666666666667,1.0
670,2022-02-17 09:14:27,2022-02-17 09:29:27,4,2022-02-17 09:33:27,272.26666666666665,2022-02-18 14:05:43,0,,41,42,156,42,1,9.283333333333331,2.0
671,2022-02-17 09:14:39,2022-02-17 09:29:39,19,2022-02-17 09:48:39,414.1666666666667,2022-02-17 16:42:49,0,,41,42,71,43,2,9.083333333333334,2.0
672,2022-02-17 09:14:51,2022-02-17 09:29:51,6,2022-02-17 09:35:51,531.4166666666666,2022-02-18 18:27:16,0,,41,42,174,42,3,8.883333333333333,2.0
673,2022-02-17 09:15:14,2022-02-17 09:30:14,0,2022-02-17 09:30:14,240.5,2022-02-18 13:30:44,0,,41,42,154,42,3,8.5,2.0
674,2022-02-17 09:15:20,2022-02-17 09:30:20,17,2022-02-17 09:47:20,254.16666666666663,2022-02-18 14:01:30,0,,41,42,156,43,2,8.4,2.0
675,2022-02-17 09:15:28,2022-02-17 09:30:28,15,2022-02-17 09:45:28,927.2166666666668,2022-02-18 01:12:41,0,,41,42,105,43,2,8.266666666666667,3.0
676,2022-02-17 09:16:00,2022-02-17 09:31:00,30,2022-02-17 10:01:00,100.16666666666669,2022-02-17 11:41:10,0,,41,42,51,44,1,7.733333333333333,1.0
677,2022-02-17 09:16:05,2022-02-17 09:31:05,16,2022-02-17 09:47:05,319.46666666666664,2022-02-17 15:06:33,0,,41,42,64,43,1,7.65,2.0
678,2022-02-17 09:16:55,2022-02-17 09:31:55,21,2022-02-17 09:52:55,338.9,2022-02-17 15:31:49,0,,41,42,66,43,2,6.816666666666666,2.0
679,2022-02-17 09:17:11,2022-02-17 09:32:11,11,2022-02-17 09:43:11,682.7333333333333,2022-02-18 21:05:55,0,,41,42,184,43,2,6.55,3.0
680,2022-02-17 09:17:23,2022-02-17 09:32:23,55,2022-02-17 10:27:23,386.1333333333333,2022-02-17 16:53:31,0,,41,42,71,46,3,6.35,2.0
681,2022-02-17 09:17:29,2022-02-17 09:32:29,120,2022-02-17 11:32:29,93.56666666666666,2022-02-17 13:06:03,0,,41,42,56,50,3,6.25,1.0
682,2022-02-17 09:17:39,2022-02-17 09:32:39,32,2022-02-17 10:04:39,689.3666666666667,2022-02-17 21:34:01,0,,41,42,90,44,3,6.083333333333333,3.0
683,2022-02-17 09:18:00,2022-02-17 09:33:00,50,2022-02-17 10:23:00,638.0333333333333,2022-02-17 21:01:02,0,,41,42,88,45,3,5.733333333333333,3.0
684,2022-02-17 09:18:30,2022-02-17 09:33:30,25,2022-02-17 09:58:30,106.75,2022-02-17 11:45:15,0,,41,42,51,44,3,5.233333333333333,1.0
685,2022-02-17 09:18:43,2022-02-17 09:33:43,30,2022-02-17 10:03:43,463.98333333333335,2022-02-17 17:47:42,0,,41,42,75,44,1,5.016666666666667,2.0
686,2022-02-17 09:19:30,2022-02-17 09:34:30,21,2022-02-17 09:55:30,87.75,2022-02-17 11:23:15,0,,41,42,49,44,2,4.233333333333333,1.0
687,2022-02-17 09:19:42,2022-02-17 09:34:42,11,2022-02-17 09:45:42,647.55,2022-02-18 20:33:15,0,,41,42,182,43,2,4.033333333333333,3.0
688,2022-02-17 09:19:53,2022-02-17 09:34:53,28,2022-02-17 10:02:53,1435.5666666666666,2022-02-18 09:58:27,0,,41,42,140,44,2,3.85,3.0
689,2022-02-17 09:19:59,2022-02-17 09:34:59,109,2022-02-17 11:23:59,4.9,2022-02-17 11:28:53,0,,41,42,50,50,2,3.75,0.0
690,2022-02-17 09:20:02,2022-02-17 09:35:02,25,2022-02-17 10:00:02,425.48333333333335,2022-02-17 17:05:31,0,,41,42,72,44,1,3.7,2.0
691,2022-02-17 09:20:42,2022-02-17 09:35:42,26,2022-02-17 10:01:42,474.75,2022-02-17 17:56:27,0,,41,42,76,44,3,3.033333333333333,2.0
692,2022-02-17 09:21:01,2022-02-17 09:36:01,111,2022-02-17 11:27:01,207.8,2022-02-18 14:54:49,0,,41,42,160,50,3,2.716666666666667,2.0
693,2022-02-17 09:21:39,2022-02-17 09:36:39,18,2022-02-17 09:54:39,297.71666666666664,2022-02-17 14:52:22,0,,41,42,63,44,3,2.083333333333333,2.0
694,2022-02-17 09:21:45,2022-02-17 09:36:45,19,2022-02-17 09:55:45,673.0,2022-02-17 21:08:45,0,,41,42,89,44,3,1.9833333333333332,3.0
695,2022-02-17 09:22:01,2022-02-17 09:37:01,10,2022-02-17 09:47:01,257.15,2022-02-17 14:04:10,0,,41,42,60,43,1,1.7166666666666666,2.0
696,2022-02-17 09:22:09,2022-02-17 09:37:09,16,2022-02-17 09:53:09,1438.5833333333333,2022-02-18 09:51:44,0,,41,42,139,43,2,1.5833333333333333,3.0
697,2022-02-17 09:22:56,2022-02-17 09:37:56,12,2022-02-17 09:49:56,239.88333333333333,2022-02-17 13:49:49,0,,41,42,59,43,1,0.8,2.0
698,2022-02-17 09:23:08,2022-02-17 09:38:08,15,2022-02-17 09:53:08,377.6666666666667,2022-02-18 16:10:48,0,,41,42,165,43,3,0.6,2.0
699,2022-02-17 09:23:52,2022-02-17 09:38:52,46,2022-02-17 10:24:52,23.433333333333334,2022-02-17 10:48:18,0,,42,43,47,46,2,14.866666666666667,0.0
700,2022-02-17 09:23:53,2022-02-17 09:38:53,95,2022-02-17 11:13:53,496.3666666666667,2022-02-17 19:30:15,0,,42,43,82,49,3,14.85,2.0
701,2022-02-17 09:24:46,2022-02-17 09:39:46,0,2022-02-17 09:39:46,43.21666666666667,2022-02-17 10:22:59,0,,42,43,45,43,1,13.966666666666669,0.0
702,2022-02-17 09:25:23,2022-02-17 09:40:23,52,2022-02-17 10:32:23,127.05,2022-02-17 12:39:26,0,,42,43,55,46,2,13.35,1.0
703,2022-02-17 09:25:35,2022-02-17 09:40:35,32,2022-02-17 10:12:35,549.15,2022-02-18 19:21:44,0,,42,43,177,45,1,13.15,2.0
704,2022-02-17 09:25:47,2022-02-17 09:40:47,27,2022-02-17 10:07:47,151.11666666666667,2022-02-18 12:38:54,0,,42,43,151,44,1,12.95,1.0
705,2022-02-17 09:26:26,2022-02-17 09:41:26,15,2022-02-17 09:56:26,92.78333333333332,2022-02-17 11:29:13,0,,42,43,50,44,3,12.3,1.0
706,2022-02-17 09:26:41,2022-02-17 09:41:41,42,2022-02-17 10:23:41,17.566666666666666,2022-02-17 10:41:15,0,,42,43,47,45,1,12.05,0.0
707,2022-02-17 09:26:55,2022-02-17 09:41:55,39,2022-02-17 10:20:55,100.98333333333332,2022-02-18 12:01:54,0,,42,43,148,45,2,11.816666666666666,1.0
708,2022-02-17 09:26:59,2022-02-17 09:41:59,18,2022-02-17 09:59:59,1439.6,2022-02-18 09:59:35,0,,42,43,140,44,1,11.75,3.0
709,2022-02-17 09:27:18,2022-02-17 09:42:18,10,2022-02-17 09:52:18,707.2333333333333,2022-02-18 21:39:32,0,,42,43,187,43,1,11.433333333333334,3.0
710,2022-02-17 09:27:50,2022-02-17 09:42:50,20,2022-02-17 10:02:50,12.766666666666667,2022-02-17 10:15:36,0,,42,43,45,44,1,10.9,0.0
711,2022-02-17 09:27:55,2022-02-17 09:42:55,2,2022-02-17 09:44:55,419.7,2022-02-18 16:44:37,0,,42,43,167,43,1,10.816666666666666,2.0
712,2022-02-17 09:28:08,2022-02-17 09:43:08,15,2022-02-17 09:58:08,51.41666666666666,2022-02-17 10:49:33,0,,42,43,47,44,3,10.6,0.0
713,2022-02-17 09:28:22,2022-02-17 09:43:22,2,2022-02-17 09:45:22,603.0333333333333,2022-02-17 19:48:24,0,,42,43,83,43,1,10.366666666666667,3.0
714,2022-02-17 09:28:30,2022-02-17 09:43:30,37,2022-02-17 10:20:30,587.3,2022-02-18 20:07:48,0,,42,43,180,45,2,10.233333333333333,2.0
715,2022-02-17 09:29:12,2022-02-17 09:44:12,18,2022-02-17 10:02:12,65.76666666666667,2022-02-18 11:07:58,0,,42,43,144,44,3,9.533333333333331,1.0
716,2022-02-17 09:29:20,2022-02-17 09:44:20,23,2022-02-17 10:07:20,1427.15,2022-02-18 09:54:29,0,,42,43,140,44,1,9.4,3.0
717,2022-02-17 09:29:32,2022-02-17 09:44:32,20,2022-02-17 10:04:32,618.6166666666667,2022-02-17 20:23:09,0,,42,43,85,44,1,9.2,3.0
718,2022-02-17 09:29:55,2022-02-17 09:44:55,26,2022-02-17 10:10:55,648.5166666666667,2022-02-18 20:59:26,0,,42,43,184,45,1,8.816666666666666,3.0
719,2022-02-17 09:31:23,2022-02-17 09:46:23,19,2022-02-17 10:05:23,13.816666666666666,2022-02-18 10:19:12,0,,42,43,141,44,3,7.35,0.0
720,2022-02-17 09:31:31,2022-02-17 09:46:31,24,2022-02-17 10:10:31,351.6166666666667,2022-02-17 16:02:08,0,,42,43,68,45,3,7.216666666666667,2.0
721,2022-02-17 09:32:16,2022-02-17 09:47:16,17,2022-02-17 10:04:16,266.51666666666665,2022-02-17 14:30:47,0,,42,43,62,44,2,6.466666666666667,2.0
722,2022-02-17 09:32:18,2022-02-17 09:47:18,11,2022-02-17 09:58:18,463.31666666666666,2022-02-17 17:41:37,0,,42,43,75,44,2,6.433333333333334,2.0
723,2022-02-17 09:32:20,2022-02-17 09:47:20,10,2022-02-17 09:57:20,26.766666666666666,2022-02-18 10:24:06,0,,42,43,142,44,3,6.4,0.0
724,2022-02-17 09:33:24,2022-02-17 09:48:24,17,2022-02-17 10:05:24,402.06666666666666,2022-02-17 16:47:28,0,,42,43,71,44,3,5.333333333333333,2.0
725,2022-02-17 09:34:09,2022-02-17 09:49:09,116,2022-02-17 11:45:09,44.86666666666667,2022-02-17 12:30:01,0,,42,43,54,51,1,4.583333333333333,0.0
726,2022-02-17 09:34:12,2022-02-17 09:49:12,25,2022-02-17 10:14:12,492.9666666666666,2022-02-17 18:27:10,0,,42,43,78,45,1,4.533333333333333,2.0
727,2022-02-17 09:34:19,2022-02-17 09:49:19,26,2022-02-17 10:15:19,75.05,2022-02-18 11:30:22,0,,42,43,146,45,3,4.416666666666667,1.0
728,2022-02-17 09:34:29,2022-02-17 09:49:29,21,2022-02-17 10:10:29,506.75,2022-02-17 18:37:14,0,,42,43,78,45,2,4.25,2.0
729,2022-02-17 09:35:22,2022-02-17 09:50:22,16,2022-02-17 10:06:22,242.66666666666663,2022-02-17 14:09:02,0,,42,43,61,44,1,3.3666666666666667,2.0
730,2022-02-17 09:35:43,2022-02-17 09:50:43,3,2022-02-17 09:53:43,310.3333333333333,2022-02-18 15:04:03,0,,42,43,160,43,2,3.0166666666666666,2.0
731,2022-02-17 09:35:49,2022-02-17 09:50:49,31,2022-02-17 10:21:49,260.71666666666664,2022-02-18 14:42:32,0,,42,43,159,45,1,2.9166666666666665,2.0
732,2022-02-17 09:36:00,2022-02-17 09:51:00,23,2022-02-17 10:14:00,,2022-02-17 10:44:00,1,30.0,42,43,47,45,1,2.7333333333333334,
733,2022-02-17 09:36:01,2022-02-17 09:51:01,65,2022-02-17 10:56:01,380.3833333333333,2022-02-17 17:16:24,0,,42,43,73,48,3,2.716666666666667,2.0
734,2022-02-17 09:36:19,2022-02-17 09:51:19,36,2022-02-17 10:27:19,128.18333333333334,2022-02-17 12:35:30,0,,42,43,54,46,2,2.4166666666666665,1.0
735,2022-02-17 09:36:50,2022-02-17 09:51:50,14,2022-02-17 10:05:50,435.1666666666667,2022-02-18 17:21:00,0,,42,43,169,44,2,1.9,2.0
736,2022-02-17 09:37:05,2022-02-17 09:52:05,14,2022-02-17 10:06:05,416.4333333333333,2022-02-17 17:02:31,0,,42,43,72,44,2,1.65,2.0
737,2022-02-17 09:38:03,2022-02-17 09:53:03,27,2022-02-17 10:20:03,247.9833333333333,2022-02-18 14:28:02,0,,42,43,158,45,2,0.6833333333333333,2.0
738,2022-02-17 09:38:25,2022-02-17 09:53:25,38,2022-02-17 10:31:25,279.4,2022-02-18 15:10:49,0,,42,43,161,46,2,0.3166666666666666,2.0
739,2022-02-17 09:38:38,2022-02-17 09:53:38,14,2022-02-17 10:07:38,356.06666666666666,2022-02-18 16:03:42,0,,42,43,164,44,2,0.1,2.0
740,2022-02-17 09:38:56,2022-02-17 09:53:56,18,2022-02-17 10:11:56,95.4,2022-02-18 11:47:20,0,,43,44,147,45,1,14.8,1.0
741,2022-02-17 09:39:02,2022-02-17 09:54:02,5,2022-02-17 09:59:02,19.116666666666667,2022-02-17 10:18:09,0,,43,44,45,44,2,14.7,0.0
742,2022-02-17 09:39:10,2022-02-17 09:54:10,18,2022-02-17 10:12:10,15.25,2022-02-17 10:27:25,0,,43,44,46,45,2,14.566666666666666,0.0
743,2022-02-17 09:39:11,2022-02-17 09:54:11,10,2022-02-17 10:04:11,431.6,2022-02-17 17:15:47,0,,43,44,73,44,1,14.55,2.0
744,2022-02-17 09:39:21,2022-02-17 09:54:21,11,2022-02-17 10:05:21,422.75,2022-02-18 17:08:06,0,,43,44,168,44,3,14.383333333333333,2.0
745,2022-02-17 09:39:30,2022-02-17 09:54:30,26,2022-02-17 10:20:30,292.03333333333336,2022-02-17 15:12:32,0,,43,44,65,45,3,14.233333333333333,2.0
746,2022-02-17 09:40:16,2022-02-17 09:55:16,100,2022-02-17 11:35:16,1438.45,2022-02-18 11:33:43,0,,43,44,146,50,3,13.466666666666669,3.0
747,2022-02-17 09:40:16,2022-02-17 09:55:16,14,2022-02-17 10:09:16,456.81666666666666,2022-02-17 17:46:05,0,,43,44,75,45,1,13.466666666666669,2.0
748,2022-02-17 09:40:17,2022-02-17 09:55:17,28,2022-02-17 10:23:17,9.083333333333334,2022-02-17 10:32:22,0,,43,44,46,45,2,13.45,0.0
749,2022-02-17 09:40:27,2022-02-17 09:55:27,11,2022-02-17 10:06:27,84.48333333333333,2022-02-18 11:30:56,0,,43,44,146,44,3,13.283333333333331,1.0
750,2022-02-17 09:40:39,2022-02-17 09:55:39,0,2022-02-17 09:55:39,438.2,2022-02-17 17:13:51,0,,43,44,73,44,1,13.083333333333334,2.0
751,2022-02-17 09:40:49,2022-02-17 09:55:49,57,2022-02-17 10:52:49,1425.1666666666667,2022-02-18 10:37:59,0,,43,44,142,47,2,12.916666666666666,3.0
752,2022-02-17 09:41:02,2022-02-17 09:56:02,27,2022-02-17 10:23:02,504.9333333333333,2022-02-18 18:47:58,0,,43,44,175,45,2,12.7,2.0
753,2022-02-17 09:41:05,2022-02-17 09:56:05,12,2022-02-17 10:08:05,41.65,2022-02-18 10:49:44,0,,43,44,143,44,3,12.65,0.0
754,2022-02-17 09:41:14,2022-02-17 09:56:14,56,2022-02-17 10:52:14,686.7166666666667,2022-02-18 22:18:57,0,,43,44,189,47,2,12.5,3.0
755,2022-02-17 09:41:34,2022-02-17 09:56:34,28,2022-02-17 10:24:34,196.86666666666667,2022-02-18 13:41:26,0,,43,44,155,46,2,12.166666666666666,2.0
756,2022-02-17 09:41:39,2022-02-17 09:56:39,11,2022-02-17 10:07:39,515.75,2022-02-17 18:43:24,0,,43,44,79,44,3,12.083333333333334,2.0
757,2022-02-17 09:41:51,2022-02-17 09:56:51,82,2022-02-17 11:18:51,34.016666666666666,2022-02-18 11:52:52,0,,43,44,147,49,3,11.883333333333333,0.0
758,2022-02-17 09:42:00,2022-02-17 09:57:00,31,2022-02-17 10:28:00,3.633333333333333,2022-02-17 10:31:38,0,,43,44,46,46,1,11.733333333333333,0.0
759,2022-02-17 09:42:12,2022-02-17 09:57:12,30,2022-02-17 10:27:12,118.71666666666668,2022-02-17 12:25:55,0,,43,44,54,46,1,11.533333333333331,1.0
760,2022-02-17 09:42:56,2022-02-17 09:57:56,24,2022-02-17 10:21:56,70.56666666666666,2022-02-18 11:32:30,0,,43,44,146,45,3,10.8,1.0
761,2022-02-17 09:43:30,2022-02-17 09:58:30,5,2022-02-17 10:03:30,843.4,2022-02-18 00:06:54,0,,43,44,100,44,3,10.233333333333333,3.0
762,2022-02-17 09:44:44,2022-02-17 09:59:44,29,2022-02-17 10:28:44,244.38333333333333,2022-02-17 14:33:07,0,,43,44,62,46,1,9.0,2.0
763,2022-02-17 09:44:59,2022-02-17 09:59:59,30,2022-02-17 10:29:59,347.8666666666667,2022-02-18 16:17:51,0,,43,44,165,46,1,8.75,2.0
